State,State Code,Age of Mother 9,Age of Mother 9 Code,Mother's Education,Mother's Education Code,Delivery Method,Delivery Method Code,Deaths,Births,Death Rate Raw,Death Rate Fx,Death Rate Clean
Colorado,8,15-19 years,15-19,High school graduate or GED completed,3,Vaginal,1,28,3876,7.22,7.22,7.22
Colorado,8,20-24 years,20-24,9th through 12th grade with no diploma,2,Vaginal,1,31,5059,6.13,6.13,6.13
Colorado,8,20-24 years,20-24,9th through 12th grade with no diploma,2,Cesarean,2,11,1238,8.89 (Unreliable),8.89,8.89
Colorado,8,20-24 years,20-24,High school graduate or GED completed,3,Vaginal,1,97,16883,5.75,5.75,5.75
Colorado,8,20-24 years,20-24,High school graduate or GED completed,3,Cesarean,2,45,4197,10.72,10.72,10.72
Colorado,8,20-24 years,20-24,"Some college credit, but not a degree",4,Vaginal,1,64,11976,5.34,5.34,5.34
Colorado,8,20-24 years,20-24,"Some college credit, but not a degree",4,Cesarean,2,32,2951,10.84,10.84,10.84
Colorado,8,25-29 years,25-29,9th through 12th grade with no diploma,2,Vaginal,1,22,3132,7.02,7.02,7.02
Colorado,8,25-29 years,25-29,9th through 12th grade with no diploma,2,Cesarean,2,15,1074,13.97 (Unreliable),13.97,13.97
Colorado,8,25-29 years,25-29,High school graduate or GED completed,3,Vaginal,1,74,13718,5.39,5.39,5.39
Colorado,8,25-29 years,25-29,High school graduate or GED completed,3,Cesarean,2,35,4584,7.64,7.64,7.64
Colorado,8,25-29 years,25-29,"Some college credit, but not a degree",4,Vaginal,1,60,16494,3.64,3.64,3.64
Colorado,8,25-29 years,25-29,"Some college credit, but not a degree",4,Cesarean,2,45,5549,8.11,8.11,8.11
Colorado,8,25-29 years,25-29,"Associate degree (AA, AS)",5,Vaginal,1,25,6240,4.01,4.01,4.01
Colorado,8,25-29 years,25-29,"Associate degree (AA, AS)",5,Cesarean,2,11,2093,5.26 (Unreliable),5.26,5.26
Colorado,8,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,34,16264,2.09,2.09,2.09
Colorado,8,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,20,4444,4.5,4.5,4.5
Colorado,8,25-29 years,25-29,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,10,4034,2.48 (Unreliable),2.48,2.48
Colorado,8,30-34 years,30-34,9th through 12th grade with no diploma,2,Vaginal,1,10,1617,6.18 (Unreliable),6.18,6.18
Colorado,8,30-34 years,30-34,9th through 12th grade with no diploma,2,Cesarean,2,11,719,15.30 (Unreliable),15.3,15.3
Colorado,8,30-34 years,30-34,High school graduate or GED completed,3,Vaginal,1,37,6821,5.42,5.42,5.42
Colorado,8,30-34 years,30-34,High school graduate or GED completed,3,Cesarean,2,23,2979,7.72,7.72,7.72
Colorado,8,30-34 years,30-34,"Some college credit, but not a degree",4,Vaginal,1,36,11180,3.22,3.22,3.22
Colorado,8,30-34 years,30-34,"Some college credit, but not a degree",4,Cesarean,2,24,4934,4.86,4.86,4.86
Colorado,8,30-34 years,30-34,"Associate degree (AA, AS)",5,Vaginal,1,23,5574,4.13,4.13,4.13
Colorado,8,30-34 years,30-34,"Associate degree (AA, AS)",5,Cesarean,2,15,2422,6.19 (Unreliable),6.19,6.19
Colorado,8,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,50,27317,1.83,1.83,1.83
Colorado,8,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,45,10081,4.46,4.46,4.46
Colorado,8,30-34 years,30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,19,13198,1.44 (Unreliable),1.44,1.44
Colorado,8,30-34 years,30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,14,4904,2.85 (Unreliable),2.85,2.85
Colorado,8,30-34 years,30-34,Unknown or Not Stated,Unk,Vaginal,1,10,454,22.03 (Unreliable),22.03,22.03
Colorado,8,35-39 years,35-39,High school graduate or GED completed,3,Vaginal,1,11,2450,4.49 (Unreliable),4.49,4.49
Colorado,8,35-39 years,35-39,High school graduate or GED completed,3,Cesarean,2,14,1385,10.11 (Unreliable),10.11,10.11
Colorado,8,35-39 years,35-39,"Some college credit, but not a degree",4,Vaginal,1,24,4421,5.43,5.43,5.43
Colorado,8,35-39 years,35-39,"Some college credit, but not a degree",4,Cesarean,2,22,2464,8.93,8.93,8.93
Colorado,8,35-39 years,35-39,"Associate degree (AA, AS)",5,Vaginal,1,11,2386,4.61 (Unreliable),4.61,4.61
Colorado,8,35-39 years,35-39,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,34,13023,2.61,2.61,2.61
Colorado,8,35-39 years,35-39,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,21,6534,3.21,3.21,3.21
Colorado,8,35-39 years,35-39,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,21,8203,2.56,2.56,2.56
Colorado,8,35-39 years,35-39,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,18,4260,4.23 (Unreliable),4.23,4.23
Colorado,8,35-39 years,35-39,Unknown or Not Stated,Unk,Vaginal,1,11,278,39.57 (Unreliable),39.57,39.57
Connecticut,9,15-19 years,15-19,High school graduate or GED completed,3,Vaginal,1,11,1194,9.21 (Unreliable),9.21,9.21
Connecticut,9,20-24 years,20-24,9th through 12th grade with no diploma,2,Vaginal,1,13,1398,9.30 (Unreliable),9.3,9.3
Connecticut,9,20-24 years,20-24,High school graduate or GED completed,3,Vaginal,1,39,5378,7.25,7.25,7.25
Connecticut,9,20-24 years,20-24,High school graduate or GED completed,3,Cesarean,2,19,1888,10.06 (Unreliable),10.06,10.06
Connecticut,9,20-24 years,20-24,"Some college credit, but not a degree",4,Vaginal,1,16,3708,4.31 (Unreliable),4.31,4.31
Connecticut,9,20-24 years,20-24,"Some college credit, but not a degree",4,Cesarean,2,12,1369,8.77 (Unreliable),8.77,8.77
Connecticut,9,25-29 years,25-29,High school graduate or GED completed,3,Vaginal,1,28,5374,5.21,5.21,5.21
Connecticut,9,25-29 years,25-29,High school graduate or GED completed,3,Cesarean,2,16,2663,6.01 (Unreliable),6.01,6.01
Connecticut,9,25-29 years,25-29,"Some college credit, but not a degree",4,Vaginal,1,28,5499,5.09,5.09,5.09
Connecticut,9,25-29 years,25-29,"Some college credit, but not a degree",4,Cesarean,2,23,2816,8.17,8.17,8.17
Connecticut,9,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,14,5829,2.40 (Unreliable),2.4,2.4
Connecticut,9,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,11,2212,4.97 (Unreliable),4.97,4.97
Connecticut,9,25-29 years,25-29,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,10,2925,3.42 (Unreliable),3.42,3.42
Connecticut,9,30-34 years,30-34,High school graduate or GED completed,3,Vaginal,1,29,3608,8.04,8.04,8.04
Connecticut,9,30-34 years,30-34,High school graduate or GED completed,3,Cesarean,2,13,2237,5.81 (Unreliable),5.81,5.81
Connecticut,9,30-34 years,30-34,"Some college credit, but not a degree",4,Vaginal,1,22,4612,4.77,4.77,4.77
Connecticut,9,30-34 years,30-34,"Some college credit, but not a degree",4,Cesarean,2,21,2906,7.23,7.23,7.23
Connecticut,9,30-34 years,30-34,"Associate degree (AA, AS)",5,Vaginal,1,15,3003,5.00 (Unreliable),5,5
Connecticut,9,30-34 years,30-34,"Associate degree (AA, AS)",5,Cesarean,2,15,1932,7.76 (Unreliable),7.76,7.76
Connecticut,9,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,21,12357,1.7,1.7,1.7
Connecticut,9,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,21,5886,3.57,3.57,3.57
Connecticut,9,30-34 years,30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,20,10188,1.96,1.96,1.96
Connecticut,9,35-39 years,35-39,High school graduate or GED completed,3,Vaginal,1,18,1400,12.86 (Unreliable),12.86,12.86
Connecticut,9,35-39 years,35-39,"Some college credit, but not a degree",4,Vaginal,1,12,2024,5.93 (Unreliable),5.93,5.93
Connecticut,9,35-39 years,35-39,"Some college credit, but not a degree",4,Cesarean,2,15,1688,8.89 (Unreliable),8.89,8.89
Connecticut,9,35-39 years,35-39,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,15,4034,3.72 (Unreliable),3.72,3.72
Connecticut,9,35-39 years,35-39,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,14,5609,2.50 (Unreliable),2.5,2.5
Delaware,10,15-19 years,15-19,High school graduate or GED completed,3,Vaginal,1,12,808,14.85 (Unreliable),14.85,14.85
Delaware,10,20-24 years,20-24,High school graduate or GED completed,3,Vaginal,1,24,3379,7.1,7.1,7.1
Delaware,10,20-24 years,20-24,High school graduate or GED completed,3,Cesarean,2,19,1168,16.27 (Unreliable),16.27,16.27
Delaware,10,25-29 years,25-29,High school graduate or GED completed,3,Vaginal,1,26,3146,8.26,8.26,8.26
Delaware,10,25-29 years,25-29,High school graduate or GED completed,3,Cesarean,2,13,1343,9.68 (Unreliable),9.68,9.68
Delaware,10,25-29 years,25-29,Unknown or Not Stated,Unk,Vaginal,1,11,121,90.91 (Unreliable),90.91,90.91
Delaware,10,30-34 years,30-34,High school graduate or GED completed,3,Vaginal,1,10,1633,6.12 (Unreliable),6.12,6.12
Delaware,10,30-34 years,30-34,High school graduate or GED completed,3,Cesarean,2,11,1010,10.89 (Unreliable),10.89,10.89
District of Columbia,11,15-19 years,15-19,9th through 12th grade with no diploma,2,Vaginal,1,10,616,16.23 (Unreliable),16.23,16.23
District of Columbia,11,20-24 years,20-24,High school graduate or GED completed,3,Vaginal,1,13,1966,6.61 (Unreliable),6.61,6.61
District of Columbia,11,20-24 years,20-24,High school graduate or GED completed,3,Cesarean,2,14,681,20.56 (Unreliable),20.56,20.56
District of Columbia,11,20-24 years,20-24,"Some college credit, but not a degree",4,Vaginal,1,10,893,11.20 (Unreliable),11.2,11.2
District of Columbia,11,25-29 years,25-29,High school graduate or GED completed,3,Vaginal,1,19,2051,9.26 (Unreliable),9.26,9.26
District of Columbia,11,25-29 years,25-29,High school graduate or GED completed,3,Cesarean,2,13,911,14.27 (Unreliable),14.27,14.27
District of Columbia,11,25-29 years,25-29,"Some college credit, but not a degree",4,Vaginal,1,14,1290,10.85 (Unreliable),10.85,10.85
District of Columbia,11,30-34 years,30-34,High school graduate or GED completed,3,Vaginal,1,18,1113,16.17 (Unreliable),16.17,16.17
District of Columbia,11,30-34 years,30-34,"Some college credit, but not a degree",4,Vaginal,1,10,880,11.36 (Unreliable),11.36,11.36
Florida,12,15-19 years,15-19,9th through 12th grade with no diploma,2,Vaginal,1,134,13075,10.25,10.25,10.25
Florida,12,15-19 years,15-19,9th through 12th grade with no diploma,2,Cesarean,2,54,3082,17.52,17.52,17.52
Florida,12,15-19 years,15-19,High school graduate or GED completed,3,Vaginal,1,134,16151,8.3,8.3,8.3
Florida,12,15-19 years,15-19,High school graduate or GED completed,3,Cesarean,2,58,4130,14.04,14.04,14.04
Florida,12,15-19 years,15-19,"Some college credit, but not a degree",4,Vaginal,1,12,2382,5.04 (Unreliable),5.04,5.04
Florida,12,20-24 years,20-24,8th grade or less,1,Vaginal,1,13,1199,10.84 (Unreliable),10.84,10.84
Florida,12,20-24 years,20-24,9th through 12th grade with no diploma,2,Vaginal,1,125,14836,8.43,8.43,8.43
Florida,12,20-24 years,20-24,9th through 12th grade with no diploma,2,Cesarean,2,96,5860,16.38,16.38,16.38
Florida,12,20-24 years,20-24,High school graduate or GED completed,3,Vaginal,1,440,65819,6.68,6.68,6.68
Florida,12,20-24 years,20-24,High school graduate or GED completed,3,Cesarean,2,319,24720,12.9,12.9,12.9
Florida,12,20-24 years,20-24,"Some college credit, but not a degree",4,Vaginal,1,136,26460,5.14,5.14,5.14
Florida,12,20-24 years,20-24,"Some college credit, but not a degree",4,Cesarean,2,78,9943,7.84,7.84,7.84
Florida,12,20-24 years,20-24,"Associate degree (AA, AS)",5,Vaginal,1,34,9480,3.59,3.59,3.59
Florida,12,20-24 years,20-24,"Associate degree (AA, AS)",5,Cesarean,2,30,3433,8.74,8.74,8.74
Florida,12,20-24 years,20-24,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,20,5983,3.34,3.34,3.34
Florida,12,20-24 years,20-24,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,15,1996,7.52 (Unreliable),7.52,7.52
Florida,12,20-24 years,20-24,Unknown or Not Stated,Unk,Vaginal,1,12,893,13.44 (Unreliable),13.44,13.44
Florida,12,25-29 years,25-29,9th through 12th grade with no diploma,2,Vaginal,1,84,9378,8.96,8.96,8.96
Florida,12,25-29 years,25-29,9th through 12th grade with no diploma,2,Cesarean,2,70,5191,13.48,13.48,13.48
Florida,12,25-29 years,25-29,High school graduate or GED completed,3,Vaginal,1,358,54799,6.53,6.53,6.53
Florida,12,25-29 years,25-29,High school graduate or GED completed,3,Cesarean,2,297,29160,10.19,10.19,10.19
Florida,12,25-29 years,25-29,"Some college credit, but not a degree",4,Vaginal,1,191,37141,5.14,5.14,5.14
Florida,12,25-29 years,25-29,"Some college credit, but not a degree",4,Cesarean,2,134,18559,7.22,7.22,7.22
Florida,12,25-29 years,25-29,"Associate degree (AA, AS)",5,Vaginal,1,80,21988,3.64,3.64,3.64
Florida,12,25-29 years,25-29,"Associate degree (AA, AS)",5,Cesarean,2,53,10772,4.92,4.92,4.92
Florida,12,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,75,35015,2.14,2.14,2.14
Florida,12,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,72,14349,5.02,5.02,5.02
Florida,12,25-29 years,25-29,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,15,8717,1.72 (Unreliable),1.72,1.72
Florida,12,25-29 years,25-29,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,14,3621,3.87 (Unreliable),3.87,3.87
Florida,12,25-29 years,25-29,Unknown or Not Stated,Unk,Vaginal,1,36,1333,27.01,27.01,27.01
Florida,12,25-29 years,25-29,Unknown or Not Stated,Unk,Cesarean,2,18,628,28.66 (Unreliable),28.66,28.66
Florida,12,30-34 years,30-34,9th through 12th grade with no diploma,2,Vaginal,1,41,5131,7.99,7.99,7.99
Florida,12,30-34 years,30-34,9th through 12th grade with no diploma,2,Cesarean,2,39,3472,11.23,11.23,11.23
Florida,12,30-34 years,30-34,High school graduate or GED completed,3,Vaginal,1,235,30783,7.63,7.63,7.63
Florida,12,30-34 years,30-34,High school graduate or GED completed,3,Cesarean,2,215,20706,10.38,10.38,10.38
Florida,12,30-34 years,30-34,"Some college credit, but not a degree",4,Vaginal,1,126,26989,4.67,4.67,4.67
Florida,12,30-34 years,30-34,"Some college credit, but not a degree",4,Cesarean,2,148,17132,8.64,8.64,8.64
Florida,12,30-34 years,30-34,"Associate degree (AA, AS)",5,Vaginal,1,76,19344,3.93,3.93,3.93
Florida,12,30-34 years,30-34,"Associate degree (AA, AS)",5,Cesarean,2,71,11958,5.94,5.94,5.94
Florida,12,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,122,46179,2.64,2.64,2.64
Florida,12,30-34 years,30-34,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,108,24195,4.46,4.46,4.46
Florida,12,30-34 years,30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,42,20745,2.02,2.02,2.02
Florida,12,30-34 years,30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,35,10601,3.3,3.3,3.3
Florida,12,30-34 years,30-34,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,11,7010,1.57 (Unreliable),1.57,1.57
Florida,12,30-34 years,30-34,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,12,3244,3.70 (Unreliable),3.7,3.7
Florida,12,30-34 years,30-34,Unknown or Not Stated,Unk,Vaginal,1,31,1126,27.53,27.53,27.53
Florida,12,30-34 years,30-34,Unknown or Not Stated,Unk,Cesarean,2,10,633,15.80 (Unreliable),15.8,15.8
Florida,12,35-39 years,35-39,9th through 12th grade with no diploma,2,Vaginal,1,16,2037,7.85 (Unreliable),7.85,7.85
Florida,12,35-39 years,35-39,9th through 12th grade with no diploma,2,Cesarean,2,22,1620,13.58,13.58,13.58
Florida,12,35-39 years,35-39,High school graduate or GED completed,3,Vaginal,1,89,11584,7.68,7.68,7.68
Florida,12,35-39 years,35-39,High school graduate or GED completed,3,Cesarean,2,92,9385,9.8,9.8,9.8
Florida,12,35-39 years,35-39,"Some college credit, but not a degree",4,Vaginal,1,82,11205,7.32,7.32,7.32
Florida,12,35-39 years,35-39,"Some college credit, but not a degree",4,Cesarean,2,66,9105,7.25,7.25,7.25
Florida,12,35-39 years,35-39,"Associate degree (AA, AS)",5,Vaginal,1,43,7975,5.39,5.39,5.39
Florida,12,35-39 years,35-39,"Associate degree (AA, AS)",5,Cesarean,2,49,6486,7.55,7.55,7.55
Florida,12,35-39 years,35-39,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,72,20463,3.52,3.52,3.52
Florida,12,35-39 years,35-39,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,78,14937,5.22,5.22,5.22
Florida,12,35-39 years,35-39,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,28,11006,2.54,2.54,2.54
Florida,12,35-39 years,35-39,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,38,7997,4.75,4.75,4.75
Florida,12,35-39 years,35-39,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,16,4402,3.63 (Unreliable),3.63,3.63
Florida,12,35-39 years,35-39,Unknown or Not Stated,Unk,Vaginal,1,16,516,31.01 (Unreliable),31.01,31.01
Florida,12,35-39 years,35-39,Unknown or Not Stated,Unk,Cesarean,2,10,442,22.62 (Unreliable),22.62,22.62
Florida,12,40-44 years,40-44,High school graduate or GED completed,3,Vaginal,1,21,2152,9.76,9.76,9.76
Florida,12,40-44 years,40-44,High school graduate or GED completed,3,Cesarean,2,24,1907,12.59,12.59,12.59
Florida,12,40-44 years,40-44,"Some college credit, but not a degree",4,Vaginal,1,11,1938,5.68 (Unreliable),5.68,5.68
Florida,12,40-44 years,40-44,"Some college credit, but not a degree",4,Cesarean,2,17,1936,8.78 (Unreliable),8.78,8.78
Florida,12,40-44 years,40-44,"Associate degree (AA, AS)",5,Vaginal,1,13,1390,9.35 (Unreliable),9.35,9.35
Florida,12,40-44 years,40-44,"Associate degree (AA, AS)",5,Cesarean,2,15,1379,10.88 (Unreliable),10.88,10.88
Florida,12,40-44 years,40-44,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,10,3312,3.02 (Unreliable),3.02,3.02
Florida,12,40-44 years,40-44,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,27,3220,8.39,8.39,8.39
Florida,12,40-44 years,40-44,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,15,1947,7.70 (Unreliable),7.7,7.7
Georgia,13,15-19 years,15-19,8th grade or less,1,Vaginal,1,15,969,15.48 (Unreliable),15.48,15.48
Georgia,13,15-19 years,15-19,9th through 12th grade with no diploma,2,Vaginal,1,106,11390,9.31,9.31,9.31
Georgia,13,15-19 years,15-19,9th through 12th grade with no diploma,2,Cesarean,2,58,3083,18.81,18.81,18.81
Georgia,13,15-19 years,15-19,High school graduate or GED completed,3,Vaginal,1,93,13114,7.09,7.09,7.09
Georgia,13,15-19 years,15-19,High school graduate or GED completed,3,Cesarean,2,67,3782,17.72,17.72,17.72
Georgia,13,15-19 years,15-19,"Some college credit, but not a degree",4,Vaginal,1,15,1912,7.85 (Unreliable),7.85,7.85
Georgia,13,15-19 years,15-19,"Some college credit, but not a degree",4,Cesarean,2,10,535,18.69 (Unreliable),18.69,18.69
Georgia,13,20-24 years,20-24,8th grade or less,1,Vaginal,1,12,1056,11.36 (Unreliable),11.36,11.36
Georgia,13,20-24 years,20-24,9th through 12th grade with no diploma,2,Vaginal,1,89,11786,7.55,7.55,7.55
Georgia,13,20-24 years,20-24,9th through 12th grade with no diploma,2,Cesarean,2,62,5036,12.31,12.31,12.31
Georgia,13,20-24 years,20-24,High school graduate or GED completed,3,Vaginal,1,382,51062,7.48,7.48,7.48
Georgia,13,20-24 years,20-24,High school graduate or GED completed,3,Cesarean,2,266,20636,12.89,12.89,12.89
Georgia,13,20-24 years,20-24,"Some college credit, but not a degree",4,Vaginal,1,118,22214,5.31,5.31,5.31
Georgia,13,20-24 years,20-24,"Some college credit, but not a degree",4,Cesarean,2,89,8620,10.32,10.32,10.32
Georgia,13,20-24 years,20-24,"Associate degree (AA, AS)",5,Vaginal,1,22,5213,4.22,4.22,4.22
Georgia,13,20-24 years,20-24,"Associate degree (AA, AS)",5,Cesarean,2,19,2239,8.49 (Unreliable),8.49,8.49
Georgia,13,20-24 years,20-24,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,33,5939,5.56,5.56,5.56
Georgia,13,20-24 years,20-24,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,24,2203,10.89,10.89,10.89
Georgia,13,20-24 years,20-24,Unknown or Not Stated,Unk,Vaginal,1,13,289,44.98 (Unreliable),44.98,44.98
Georgia,13,25-29 years,25-29,9th through 12th grade with no diploma,2,Vaginal,1,55,6883,7.99,7.99,7.99
Georgia,13,25-29 years,25-29,9th through 12th grade with no diploma,2,Cesarean,2,49,4003,12.24,12.24,12.24
Georgia,13,25-29 years,25-29,High school graduate or GED completed,3,Vaginal,1,276,38735,7.13,7.13,7.13
Georgia,13,25-29 years,25-29,High school graduate or GED completed,3,Cesarean,2,242,21257,11.38,11.38,11.38
Georgia,13,25-29 years,25-29,"Some college credit, but not a degree",4,Vaginal,1,126,26096,4.83,4.83,4.83
Georgia,13,25-29 years,25-29,"Some college credit, but not a degree",4,Cesarean,2,133,13680,9.72,9.72,9.72
Georgia,13,25-29 years,25-29,"Associate degree (AA, AS)",5,Vaginal,1,51,11952,4.27,4.27,4.27
Georgia,13,25-29 years,25-29,"Associate degree (AA, AS)",5,Cesarean,2,48,6416,7.48,7.48,7.48
Georgia,13,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,84,27229,3.08,3.08,3.08
Georgia,13,25-29 years,25-29,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,82,12087,6.78,6.78,6.78
Georgia,13,25-29 years,25-29,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Vaginal,1,26,7151,3.64,3.64,3.64
Georgia,13,25-29 years,25-29,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Cesarean,2,14,3082,4.54 (Unreliable),4.54,4.54
Georgia,13,25-29 years,25-29,Unknown or Not Stated,Unk,Vaginal,1,12,400,30.00 (Unreliable),30,30
